fecha,año,mes,producto,marca,categoria,precio_c,precio_v,unidades
2018-02-10,2018,2,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-02-16,2018,2,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-03-06,2018,3,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-03-12,2018,3,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-03-28,2018,3,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-03-30,2018,3,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-04-18,2018,4,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-05-19,2018,5,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-06-16,2018,6,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,2
2018-06-20,2018,6,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-06-25,2018,6,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,2
2018-07-13,2018,7,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-07-16,2018,7,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-08-13,2018,8,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-08-31,2018,8,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-09-07,2018,9,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-09-18,2018,9,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-10-14,2018,10,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-12-08,2018,12,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2018-12-09,2018,12,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2019-01-20,2019,1,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2019-02-02,2019,2,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2019-02-19,2019,2,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2019-03-16,2019,3,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2019-03-24,2019,3,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2019-04-16,2019,4,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2019-04-19,2019,4,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2019-04-28,2019,4,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2019-06-06,2019,6,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2019-06-07,2019,6,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,2
2019-06-20,2019,6,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,1
2019-06-26,2019,6,DataTraveler_Exodia_128_GB,Kingston,memoria_usb,29916,35900,2
